🇨🇳 央视,#genre#
辽宁卫视,http://61.184.128.243:1111/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.125.128.225:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://59.32.97.78:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
重庆卫视,http://171.108.239.74:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.108.239.79:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://119.125.104.140:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
重庆卫视,http://59.32.97.78:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
重庆卫视,http://119.125.128.225:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://119.125.128.225:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://171.108.239.79:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://171.108.239.77:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://171.108.239.74:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://171.108.239.74:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://171.108.239.79:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://59.32.97.165:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&down=1
青海卫视,http://119.125.128.225:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://119.125.128.225:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://119.125.104.109:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://171.108.239.79:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://171.108.239.74:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://119.125.104.140:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://119.125.104.228:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://119.125.128.225:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://59.32.97.78:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://119.125.128.225:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0

大湾区卫视,http://php.jdshipin.com:8880/xsj.php?id=testdwqws
湖南卫视,http://php.jdshipin.com:8880/xsj.php?id=hunan
浙江卫视,http://php.jdshipin.com:8880/xsj.php?id=zhejiang
东方卫视,http://php.jdshipin.com:8880/xsj.php?id=dongfang
江苏卫视,http://php.jdshipin.com:8880/xsj.php?id=jiangsu
北京卫视,http://php.jdshipin.com:8880/xsj.php?id=beijing
深圳卫视,http://php.jdshipin.com:8880/xsj.php?id=shenzhen
广东卫视,http://php.jdshipin.com:8880/xsj.php?id=guangdong
大湾区卫视,http://php.jdshipin.com:8880/xsj.php?id=gdwqws
重庆卫视,http://php.jdshipin.com:8880/xsj.php?id=chongqing
东南卫视,http://php.jdshipin.com:8880/xsj.php?id=dongnan
广西卫视,http://php.jdshipin.com:8880/xsj.php?id=guangxi
贵州卫视,http://php.jdshipin.com:8880/xsj.php?id=guizhou
海南卫视,http://php.jdshipin.com:8880/xsj.php?id=hainan
河北卫视,http://php.jdshipin.com:8880/xsj.php?id=hebei
黑龙江卫视,http://php.jdshipin.com:8880/xsj.php?id=heilongjiang
湖北卫视,http://php.jdshipin.com:8880/xsj.php?id=hubei
江西卫视,http://php.jdshipin.com:8880/xsj.php?id=jiangxi
吉林卫视,http://php.jdshipin.com:8880/xsj.php?id=jilin
辽宁卫视,http://php.jdshipin.com:8880/xsj.php?id=liaoning
内蒙古卫视,http://php.jdshipin.com:8880/xsj.php?id=neimenggu
宁夏卫视,http://php.jdshipin.com:8880/xsj.php?id=ningxia
陕西卫视,http://php.jdshipin.com:8880/xsj.php?id=shaanxi
山东卫视,http://php.jdshipin.com:8880/xsj.php?id=shandong
山西卫视,http://php.jdshipin.com:8880/xsj.php?id=shanxi
四川卫视,http://php.jdshipin.com:8880/xsj.php?id=sichuan
天津卫视,http://php.jdshipin.com:8880/xsj.php?id=tianjin
厦门卫视,http://php.jdshipin.com:8880/xsj.php?id=xiamen
新疆卫视,http://php.jdshipin.com:8880/xsj.php?id=xinjiang
西藏卫视,http://php.jdshipin.com:8880/xsj.php?id=xizang
云南卫视,http://php.jdshipin.com:8880/xsj.php?id=yunnan
安徽卫视,http://php.jdshipin.com:8880/xsj.php?id=anhui
河南卫视,http://php.jdshipin.com:8880/xsj.php?id=henan
青海卫视,http://php.jdshipin.com:8880/xsj.php?id=qinghai
甘肃卫视,http://php.jdshipin.com:8880/xsj.php?id=gansu

安徽卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.157:1025
安徽卫视HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.127:1025
百视4K,http://e2.woc.iiiya.cn:8888/udp/239.61.4.129:1025
百姓健康[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.182:1025
北京卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.32:1025
兵团卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.114:1025
财富天下,http://e2.woc.iiiya.cn:8888/udp/239.61.4.186:1025
茶频道HD,http://e2.woc.iiiya.cn:8888/udp/239.61.4.167:1025
超级体育,http://e2.woc.iiiya.cn:8888/udp/239.61.5.15:1025
车迷,http://e2.woc.iiiya.cn:8888/udp/239.61.4.163:1025
车迷[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.178:1025
大湾区[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.170:1025
党建频道,http://e2.woc.iiiya.cn:8888/udp/239.61.5.50:1025
党建频道2,http://e2.woc.iiiya.cn:8888/udp/239.61.5.57:1025
第一财经[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.94:1025
第一财经HD,http://e2.woc.iiiya.cn:8888/udp/239.61.4.161:1025
东方财经HD,http://e2.woc.iiiya.cn:8888/udp/239.61.4.78:1025
东方卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.28:1025
东南卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.114:1025
动漫秀场,http://e2.woc.iiiya.cn:8888/udp/239.61.5.32:1025
都市剧场,http://e2.woc.iiiya.cn:8888/udp/239.61.5.33:1025
发现之旅[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.189:1025
法治天地,http://e2.woc.iiiya.cn:8888/udp/239.61.4.77:1025
风景,http://e2.woc.iiiya.cn:8888/udp/239.61.4.141:1025
凤凰中文,http://e2.woc.iiiya.cn:8888/udp/239.61.5.184:1025
凤凰中文HD,http://e2.woc.iiiya.cn:8888/udp/239.61.2.184:9092
凤凰中文HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.214:1025
凤凰中文HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.48:1025
凤凰资讯,http://e2.woc.iiiya.cn:8888/udp/239.61.2.183:9086
凤凰资讯HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.213:1025
凤凰资讯HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.47:1025
福建电视剧,http://e2.woc.iiiya.cn:8888/udp/239.61.4.5:1025
福建公共,http://e2.woc.iiiya.cn:8888/udp/239.61.4.3:1025
福建交通广播HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.155:1025
福建教育,http://e2.woc.iiiya.cn:8888/udp/239.61.5.60:1025
福建经济HD,http://e2.woc.iiiya.cn:8888/udp/239.61.4.7:1025
福建旅游,http://e2.woc.iiiya.cn:8888/udp/239.61.4.6:1025
福建少儿,http://e2.woc.iiiya.cn:8888/udp/239.61.4.9:1025
福建体育,http://e2.woc.iiiya.cn:8888/udp/239.61.5.44:1025
福建新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.4.4:1025
福建新闻[1024*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.154:1025
福建综合,http://e2.woc.iiiya.cn:8888/udp/239.61.5.167:1025
福建综合[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.1:1025
福州新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.97:1025
甘肃卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.111:1025
广东卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.33:1025
广西卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.50:1025
贵州卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.46:1025
哈哈炫动,http://e2.woc.iiiya.cn:8888/udp/239.61.4.72:1025
海南卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.44:1025
海南卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.190:1025
海峡卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.45:1025
河北卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.59:1025
河南卫视HD,http://e2.woc.iiiya.cn:8888/udp/239.61.4.61:1025
黑龙江卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.34:1025
湖北卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.36:1025
湖南卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.31:1025
欢笑剧场,http://e2.woc.iiiya.cn:8888/udp/239.61.5.30:1025
欢笑剧场4K,http://e2.woc.iiiya.cn:8888/udp/239.61.4.145:1025
环球旅游[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.165:1025
环球旅游[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.180:1025
吉林卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.109:1025
纪实人文,http://e2.woc.iiiya.cn:8888/udp/239.61.5.51:1025
家庭理财,http://e2.woc.iiiya.cn:8888/udp/239.61.4.185:1025
家有购物,http://e2.woc.iiiya.cn:8888/udp/239.61.5.130:1025
嘉佳卡通[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.74:1025
健康[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.203:1025
江苏卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.30:1025
江西卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.69:1025
江西卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.2.182:9080
金色学堂,http://e2.woc.iiiya.cn:8888/udp/239.61.4.80:1025
金鹰纪实,http://e2.woc.iiiya.cn:8888/udp/239.61.5.171:1025
金鹰卡通[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.107:1025
巨鲨环球精选[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.190:1025
卡酷少儿[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.108:1025
快乐垂钓,http://e2.woc.iiiya.cn:8888/udp/239.61.5.189:1025
快乐购[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.192:1025
乐游HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.31:1025
梨园,http://e2.woc.iiiya.cn:8888/udp/239.61.4.170:1025
辽宁卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.68:1025
辽宁卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.2.181:9074
龙岩新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.95:1025
南平新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.92:1025
内蒙古卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.112:1025
宁德新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.96:1025
宁夏卫视[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.58:1025
平潭1套,http://e2.woc.iiiya.cn:8888/udp/239.61.5.117:1025
莆田新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.94:1025
青海卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.62:1025
泉州新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.98:1025
三明新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.93:1025
三沙卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.191:1025
厦门1,http://e2.woc.iiiya.cn:8888/udp/239.61.4.139:1025
厦门1,http://e2.woc.iiiya.cn:8888/udp/239.61.5.99:1025
厦门2,http://e2.woc.iiiya.cn:8888/udp/239.61.4.140:1025
厦门卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.11:1025
山东卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.37:1025
山西卫视[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.110:1025
陕西卫视[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.40:1025
深圳卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.134:1025
生活时尚,http://e2.woc.iiiya.cn:8888/udp/239.61.5.25:1025
生态环境,http://e2.woc.iiiya.cn:8888/udp/239.61.4.166:1025
生态环境[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.181:1025
四川卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.160:1025
四海钓鱼[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.183:1025
天津卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.67:1025
天津卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.2.180:9068
文物宝库,http://e2.woc.iiiya.cn:8888/udp/239.61.4.171:1025
武术世界,http://e2.woc.iiiya.cn:8888/udp/239.61.4.172:1025
西藏卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.115:1025
先锋乒羽[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.168:1025
新动漫[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.173:1025
新疆卫视[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.113:1025
央广购物[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.106:1025
优物购[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.5.131:1025
优优宝贝,http://e2.woc.iiiya.cn:8888/udp/239.61.4.164:1025
优优宝贝[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.179:1025
游戏风云,http://e2.woc.iiiya.cn:8888/udp/239.61.5.29:1025
云南卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.63:1025
漳州新闻,http://e2.woc.iiiya.cn:8888/udp/239.61.5.91:1025
浙江卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.4.29:1025
证券服务[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.187:1025
直播间HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.11:1025
直播间HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.12:1025
直播间HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.13:1025
直播间HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.20:1025
直播间HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.21:1025
直播间HD,http://e2.woc.iiiya.cn:8888/udp/239.61.5.22:1025
中国天气[768*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.66:1025
中华特产,http://e2.woc.iiiya.cn:8888/udp/239.61.4.162:1025
中华特产[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.177:1025
中学生[751*576],http://e2.woc.iiiya.cn:8888/udp/239.61.4.188:1025
重庆卫视,http://e2.woc.iiiya.cn:8888/udp/239.61.5.159:1025

🇨🇳 福建地方台,#genre#
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
漳州一套,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
龙岩综合,http://stream.lytv.net.cn/2/sd/live.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
建宁综合,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
霞浦综合,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
厦门第一,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xiamen1_2/index.m3u8
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
三明综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud
新罗一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8?fujian
建宁综合,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
宁化一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
霞浦综合,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
德化新闻,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud

🇨🇳 Star HK,#genre#
TVB 翡翠台,http://php.jdshipin.com:8880/xsj.php?id=feicui
TVB 无线新闻台,http://php.jdshipin.com:8880/xsj.php?id=tvbnews
TVB PLUS,http://php.jdshipin.com:8880/xsj.php?id=tvbplus
TVB 黄金翡翠台,http://php.jdshipin.com:8880/xsj.php?id=goldenjade
TVB 黄金华剧台,http://php.jdshipin.com:8880/xsj.php?id=goldenchinesedrama
TVB 千禧经典台,http://php.jdshipin.com:8880/xsj.php?id=tvbclassic
TVB 粤语片台,http://php.jdshipin.com:8880/xsj.php?id=tvbyueyu
TVB 星河台,http://php.jdshipin.com:8880/xsj.php?id=tvbxinghe
TVB 亚洲剧台,http://php.jdshipin.com:8880/xsj.php?id=tvbasiadrama
TVB 娱乐新闻台,http://php.jdshipin.com:8880/xsj.php?id=TVB%20ylxw
J2,http://php.jdshipin.com:8880/xsj.php?id=j2
TVB 明珠台,http://php.jdshipin.com:8880/xsj.php?id=pearl
TVB 华语剧台,http://php.jdshipin.com:8880/xsj.php?id=tvbdrama
凤凰卫视 资讯台,http://php.jdshipin.com:8880/xsj.php?id=phtvinfo
凤凰卫视 中文台,http://php.jdshipin.com:8880/xsj.php?id=phtvcn
凤凰卫视 香港台,http://php.jdshipin.com:8880/xsj.php?id=phtvhk
HOY 资讯台,http://php.jdshipin.com:8880/xsj.php?id=hoyinfo
HOY TV,http://php.jdshipin.com:8880/xsj.php?id=hoytv
HOY国际财经,http://php.jdshipin.com:8880/xsj.php?id=hoyibc
ViuTV,http://php.jdshipin.com:8880/xsj.php?id=viutv
ViuTV6,http://php.jdshipin.com:8880/xsj.php?id=viutv6
天映频道,http://php.jdshipin.com:8880/xsj.php?id=celestial
天映经典,http://php.jdshipin.com:8880/xsj.php?id=cccm
Thrill,http://php.jdshipin.com:8880/xsj.php?id=thrill
星空卫视,http://php.jdshipin.com:8880/xsj.php?id=starxingkong
香港卫视,http://php.jdshipin.com:8880/xsj.php?id=hks
澳亚卫视,http://php.jdshipin.com:8880/xsj.php?id=mastv
澳门卫视,http://php.jdshipin.com:8880/xsj.php?id=mstv
澳门莲花卫视,http://php.jdshipin.com:8880/xsj.php?id=lotustv
澳门资讯,http://php.jdshipin.com:8880/xsj.php?id=tdminformation
澳视澳门,http://php.jdshipin.com:8880/xsj.php?id=tdm
HKC 18台,http://php.jdshipin.com:8880/xsj.php?id=hkc18
港台电视 31,http://php.jdshipin.com:8880/xsj.php?id=rthk31
港台电视 32,http://php.jdshipin.com:8880/xsj.php?id=rthk32
Now Sports 618 欧洲杯,http://php.jdshipin.com:8880/xsj.php?id=nowsports618
Now 财经台,http://php.jdshipin.com:8880/xsj.php?id=nowfinance
Now 爆谷台,http://php.jdshipin.com:8880/xsj.php?id=baogumovies
Now 星影台,http://php.jdshipin.com:8880/xsj.php?id=nowbaogusuperstars
Now 新闻台,http://php.jdshipin.com:8880/xsj.php?id=nownews
Now 直播台,http://php.jdshipin.com:8880/xsj.php?id=nowdirect
Now报价台,http://php.jdshipin.com:8880/xsj.php?id=nowdata
Now jelli紫金国际台,http://php.jdshipin.com:8880/xsj.php?id=nowjelli
Now华剧台,http://php.jdshipin.com:8880/xsj.php?id=nowchinesedrama
HBO Now115,http://php.jdshipin.com:8880/xsj.php?id=NowHBO
Now HBO Hits,http://php.jdshipin.com:8880/xsj.php?id=nowhbohits
Now HBO Family,http://php.jdshipin.com:8880/xsj.php?id=nowhbofamily
Now HBO Signature,http://php.jdshipin.com:8880/xsj.php?id=nowhbosignature
MovieMovie,http://php.jdshipin.com:8880/xsj.php?id=moviemovie
NowViu剧集台,http://php.jdshipin.com:8880/xsj.php?id=nowviudrama
Now Sports 641,http://php.jdshipin.com:8880/xsj.php?id=nowsports641
Now NBA,http://php.jdshipin.com:8880/xsj.php?id=nownba
Now Sports精选,http://php.jdshipin.com:8880/xsj.php?id=nowsportsprime
Now Sports 1,http://php.jdshipin.com:8880/xsj.php?id=nowsports1
Now Sports 2,http://php.jdshipin.com:8880/xsj.php?id=nowsports2
Now Sports 3,http://php.jdshipin.com:8880/xsj.php?id=nowsports3
Now Sports 4,http://php.jdshipin.com:8880/xsj.php?id=nowsports4
Now Sports 5,http://php.jdshipin.com:8880/xsj.php?id=nowsports5
Now Sports 6,http://php.jdshipin.com:8880/xsj.php?id=nowsports6
Now Sports 7,http://php.jdshipin.com:8880/xsj.php?id=nowsports7
Now Sports Plus,http://php.jdshipin.com:8880/xsj.php?id=nowsportsplus
Now Sports 英超1,http://php.jdshipin.com:8880/xsj.php?id=nowsportspremierleague1
Now beIN SPORTS 1,http://php.jdshipin.com:8880/xsj.php?id=nowbeinsports1
Now beIN SPORTS 2,http://php.jdshipin.com:8880/xsj.php?id=nowbeinsports2
Now beIN SPORTS 3,http://php.jdshipin.com:8880/xsj.php?id=nowbeinsports3
Now 668,http://php.jdshipin.com:8880/xsj.php?id=now668
Now Golf 2,http://php.jdshipin.com:8880/xsj.php?id=nowgolf2
Now Golf 3,http://php.jdshipin.com:8880/xsj.php?id=nowgolf3

🇨🇳 Star TW,#genre#
民视,http://php.jdshipin.com:8880/xsj.php?id=ftv
民视台湾台,http://php.jdshipin.com:8880/xsj.php?id=ftvtw
民视第一台,http://php.jdshipin.com:8880/xsj.php?id=ftvone
纬来日本,http://php.jdshipin.com:8880/xsj.php?id=videolandjapan
纬来综合,http://php.jdshipin.com:8880/xsj.php?id=videoland
八大综合,http://php.jdshipin.com:8880/xsj.php?id=gtv28
八大第一,http://php.jdshipin.com:8880/xsj.php?id=gtv27
TVBS 精采台,http://php.jdshipin.com:8880/xsj.php?id=tvbsjc
TVBS 欢乐台,http://php.jdshipin.com:8880/xsj.php?id=tvbshuanle
TVBS Asia,http://php.jdshipin.com:8880/xsj.php?id=tvbsasia
三立台湾台,http://php.jdshipin.com:8880/xsj.php?id=settvtaiwan
三立综合台,http://php.jdshipin.com:8880/xsj.php?id=settvzonghe
台视,http://php.jdshipin.com:8880/xsj.php?id=ttv
东森超视,http://php.jdshipin.com:8880/xsj.php?id=ebcsuper
东森综合台,http://php.jdshipin.com:8880/xsj.php?id=ebcettv
中视,http://php.jdshipin.com:8880/xsj.php?id=ctv
中视菁采台,http://php.jdshipin.com:8880/xsj.php?id=bravo
中天亚洲,http://php.jdshipin.com:8880/xsj.php?id=ctiasia
中天综合,http://php.jdshipin.com:8880/xsj.php?id=ctitv36
华视,http://php.jdshipin.com:8880/xsj.php?id=cts
LiveABC 互动英语频道,http://php.jdshipin.com:8880/xsj.php?id=liveabc
好消息,http://php.jdshipin.com:8880/xsj.php?id=goodtv
KLT靖天国际台,http://php.jdshipin.com:8880/xsj.php?id=jtgj
ELTA综合台,http://php.jdshipin.com:8880/xsj.php?id=eltazonghe
公视,http://php.jdshipin.com:8880/xsj.php?id=pts
公视3台,http://php.jdshipin.com:8880/xsj.php?id=pts3
公视台语台,http://php.jdshipin.com:8880/xsj.php?id=ptsty
靖天综合台,http://php.jdshipin.com:8880/xsj.php?id=jtzh
靖天日本台,http://php.jdshipin.com:8880/xsj.php?id=jtrb
客家电视台,http://php.jdshipin.com:8880/xsj.php?id=hakkatv
大爱一台,http://php.jdshipin.com:8880/xsj.php?id=daai1
大爱二台,http://php.jdshipin.com:8880/xsj.php?id=daai2
ARIRANG 阿里郎频道,http://php.jdshipin.com:8880/xsj.php?id=arirang
中天新闻,http://php.jdshipin.com:8880/xsj.php?id=ctinews
TVBS 新闻台,http://php.jdshipin.com:8880/xsj.php?id=tvbsnews
TVBS HD,http://php.jdshipin.com:8880/xsj.php?id=tvbshd
东森新闻,http://php.jdshipin.com:8880/xsj.php?id=ebcnews
东森财经新闻,http://php.jdshipin.com:8880/xsj.php?id=ebcfinance
寰宇新闻台,http://php.jdshipin.com:8880/xsj.php?id=globalnews
寰宇财经台,http://php.jdshipin.com:8880/xsj.php?id=globalfinance
寰宇新闻台湾台,http://php.jdshipin.com:8880/xsj.php?id=globalnewstw
壹新闻 HD,http://php.jdshipin.com:8880/xsj.php?id=nexttv
三立新闻,http://php.jdshipin.com:8880/xsj.php?id=settvnews
三立iNews,http://php.jdshipin.com:8880/xsj.php?id=settvinews
中视新闻,http://php.jdshipin.com:8880/xsj.php?id=ctvnews
非凡新闻,http://php.jdshipin.com:8880/xsj.php?id=uniquebusinessnews
年代新闻,http://php.jdshipin.com:8880/xsj.php?id=eranews
民视新闻台,http://php.jdshipin.com:8880/xsj.php?id=ftvnews
台视新闻,http://php.jdshipin.com:8880/xsj.php?id=ttvnews
镜电视新闻台,http://php.jdshipin.com:8880/xsj.php?id=mnews
华视新闻,http://php.jdshipin.com:8880/xsj.php?id=ctsnews
半岛国际新闻台,http://php.jdshipin.com:8880/xsj.php?id=aljazeera
SBN 全球财经台,http://php.jdshipin.com:8880/xsj.php?id=sbn
靖天资讯台,http://php.jdshipin.com:8880/xsj.php?id=jtzx
纬来电影台,http://php.jdshipin.com:8880/xsj.php?id=videolandmovie
纬来戏剧,http://php.jdshipin.com:8880/xsj.php?id=videolanddrama
TVBS综艺台,http://php.jdshipin.com:8880/xsj.php?id=tvbszongyi
TVBS台剧台,http://php.jdshipin.com:8880/xsj.php?id=tvbstaiju
龙祥电影台,http://php.jdshipin.com:8880/xsj.php?id=lstime
龙华电影台,http://php.jdshipin.com:8880/xsj.php?id=ltvmovies
龙华戏剧台,http://php.jdshipin.com:8880/xsj.php?id=ltvxiju
龙华日韩台,http://php.jdshipin.com:8880/xsj.php?id=ltvrihan
东森电影,http://php.jdshipin.com:8880/xsj.php?id=ebcmovie
